,index,r,l,t
3876,3876,101.36863699999999,34,1272.4404089450836
3877,3877,137.036459,44,1272.918627023697
3878,3878,128.424902,46,1273.4273869991302
3879,3879,153.025197,53,1274.0744459629059
3880,3880,75.95225,30,1274.4191000461578
3881,3881,150.403659,57,1275.116683959961
3882,3882,147.926503,46,1275.723834991455
3883,3883,101.867743,38,1276.1941409111023
3884,3884,146.754479,48,1278.0978860855103
3885,3885,148.908693,48,1278.6177999973297
3886,3886,207.54865900000001,76,1279.4556000232697
3887,3887,168.095607,57,1280.1733829975128
3888,3888,71.81396099999999,24,1280.4863939285278
3889,3889,144.13323300000002,48,1281.0413000583649
3890,3890,165.69573400000002,51,1281.6527519226074
3891,3891,151.608179,53,1282.2496860027313
3892,3892,128.11744299999998,42,1282.7333180904388
3893,3893,111.838824,41,1283.2127439975739
3894,3894,135.61541200000002,41,1283.6716289520264
3895,3895,91.12314599999999,29,1284.0038208961487
3896,3896,173.328948,55,1284.6150538921356
3897,3897,117.535202,41,1285.07270693779
3898,3898,142.38342,48,1285.6085259914398
3899,3899,140.185366,39,1286.0178310871124
3900,3900,129.513303,41,1286.4965019226074
3901,3901,93.661164,32,1286.9134860038757
3902,3902,124.347967,48,1287.5126581192017
3903,3903,132.493397,44,1288.030774116516
3904,3904,142.533177,47,1288.616487979889
3905,3905,98.095838,40,1289.108798980713
3906,3906,147.986984,53,1291.1076560020447
3907,3907,124.350889,44,1291.608855009079
3908,3908,109.487022,45,1292.158030986786
3909,3909,185.468918,61,1292.906977891922
3910,3910,189.72696100000002,74,1293.7958760261536
3911,3911,101.163279,44,1294.3530049324036
3912,3912,157.341032,55,1294.9976229667664
3913,3913,140.056074,47,1295.5340750217438
3914,3914,158.092927,59,1296.2237720489502
3915,3915,139.698229,49,1296.8101389408112
3916,3916,144.752188,51,1297.4025230407715
3917,3917,118.990895,42,1297.90110206604
3918,3918,131.881854,46,1298.4460198879242
3919,3919,117.169702,39,1298.8858239650726
3920,3920,111.018631,45,1299.366231918335
3921,3921,162.175939,61,1300.0475180149078
3922,3922,133.797661,44,1300.5778229236603
3923,3923,120.19991999999999,39,1301.078931093216
3924,3924,114.57755900000001,40,1301.6155610084534
3925,3925,157.440847,56,1302.2855820655823
3926,3926,128.292389,50,1302.8246870040894
3927,3927,85.593923,30,1304.6582720279694
3928,3928,136.61672,49,1305.269630908966
3929,3929,139.920535,54,1305.9085988998413
3930,3930,116.789173,43,1306.4224479198456
3931,3931,196.446155,65,1307.1907079219818
3932,3932,134.87724599999999,47,1307.9671258926392
3933,3933,136.35564499999998,48,1308.6941969394684
3934,3934,57.783925,20,1308.904345035553
3935,3935,108.58464,44,1309.3784160614014
3936,3936,138.813513,50,1309.9643080234528
3937,3937,108.488176,36,1310.368726015091
3938,3938,88.470039,31,1310.7012989521027
3939,3939,168.877507,64,1311.4217519760132
3940,3940,111.795076,32,1311.8023829460144
3941,3941,119.515184,39,1312.2715139389038
3942,3942,139.288005,45,1312.797595024109
3943,3943,197.433269,59,1313.4007849693298
3944,3944,120.144443,43,1313.9704339504242
3945,3945,104.75636,41,1314.5416309833527
3946,3946,122.65624299999999,39,1315.0181679725647
3947,3947,132.60335600000002,42,1315.5261499881744
3948,3948,149.481147,49,1316.0478069782257
3949,3949,149.948973,51,1316.5671501159668
3950,3950,163.182802,57,1318.6728959083557
3951,3951,157.181757,46,1319.2313780784607
3952,3952,133.944118,46,1319.820394039154
3953,3953,147.021962,52,1320.441057920456
3954,3954,118.34306200000002,46,1321.0220160484314
3955,3955,185.558595,64,1321.7666339874268
3956,3956,136.54177099999998,49,1322.327390909195
3957,3957,102.365031,38,1322.7780220508575
3958,3958,128.291511,52,1323.410185098648
3959,3959,210.067254,66,1324.1769850254059
3960,3960,124.59577,41,1324.6460349559784
3961,3961,109.311545,35,1325.0484809875488
3962,3962,135.44136699999999,44,1325.5478990077972
3963,3963,151.97613700000002,55,1326.2255609035492
3964,3964,117.950138,46,1326.7551310062408
3965,3965,144.498223,53,1327.3986270427704
3966,3966,141.685881,59,1328.227026939392
3967,3967,128.098668,46,1328.7421689033508
3968,3968,174.332546,55,1329.3270909786224
3969,3969,154.037948,55,1329.9710590839386
3970,3970,161.552417,57,1332.0175681114197
3971,3971,94.173288,37,1332.5167920589447
3972,3972,115.210876,42,1333.0115039348602
3973,3973,96.033697,40,1333.4766631126404
3974,3974,134.609588,42,1334.0265700817108
3975,3975,162.597447,42,1334.509661912918
3976,3976,103.68393,41,1334.977695941925
3977,3977,134.646649,48,1335.502732038498
3978,3978,134.546699,42,1336.0384800434113
3979,3979,127.238615,40,1336.5403759479523
3980,3980,128.187841,46,1337.1543200016022
3981,3981,172.990905,58,1337.7901179790497
3982,3982,131.71764199999998,46,1338.2425150871277
3983,3983,108.7619,45,1338.778254032135
3984,3984,86.631574,29,1339.1661670207977
3985,3985,133.761052,48,1339.7803800106049
3986,3986,180.90823600000002,57,1340.5382339954376
3987,3987,128.42580700000002,44,1341.250277042389
3988,3988,164.891468,53,1342.040323972702
3989,3989,144.029287,49,1342.6976799964905
3990,3990,123.403352,44,1343.320375919342
3991,3991,174.481131,59,1344.1149759292603
3992,3992,188.27196999999998,62,1344.9808640480042
3993,3993,226.713461,71,1347.3369529247284
3994,3994,159.548646,50,1347.9351689815521
3995,3995,118.983598,48,1348.5082709789276
3996,3996,103.603564,38,1348.916944026947
3997,3997,131.037724,46,1349.429388999939
3998,3998,98.79154799999999,37,1349.8150000572205
3999,3999,106.05169199999999,37,1350.2222909927368
4000,4000,93.306217,35,1350.6611580848694
4001,4001,123.08344199999999,44,1351.1650850772858
4002,4002,179.366943,57,1351.8155210018158
4003,4003,128.185685,44,1352.288784980774
4004,4004,121.400378,42,1352.749214887619
4005,4005,137.43190800000002,58,1353.4262220859528
4006,4006,118.80449099999998,42,1354.0384271144867
4007,4007,146.732912,52,1354.6898350715637
4008,4008,146.19608200000002,48,1355.2923529148102
4009,4009,177.72626,48,1355.851089000702
4010,4010,127.990582,43,1356.4202980995178
4011,4011,138.960978,46,1357.0149419307709
4012,4012,139.769495,38,1357.5238389968872
4013,4013,116.51638899999999,39,1357.9762079715729
4014,4014,111.74051200000001,41,1358.4736568927765
4015,4015,126.36061799999999,42,1360.5034070014954
4016,4016,138.67865,44,1361.119369983673
4017,4017,156.770346,55,1361.791925907135
4018,4018,197.120969,71,1362.6561551094055
4019,4019,138.598655,41,1363.271446943283
4020,4020,156.972994,52,1364.1484520435333
4021,4021,166.021426,63,1365.1224119663239
4022,4022,143.943137,50,1365.770257949829
4023,4023,111.58270300000001,46,1366.2830181121826
4024,4024,112.906545,47,1366.9097459316254
4025,4025,180.11278000000001,60,1367.5705881118774
4026,4026,112.406325,38,1368.0878970623016
4027,4027,116.098045,42,1368.5683228969574
4028,4028,123.501273,46,1369.1127350330353
4029,4029,83.814588,29,1369.4852550029755
4030,4030,118.026051,43,1370.011955022812
4031,4031,68.841984,22,1370.3049099445343
4032,4032,169.936773,49,1370.8566389083862
4033,4033,128.377036,40,1371.304004907608
4034,4034,140.294705,48,1371.8277790546417
4035,4035,107.7238,40,1372.317300081253
4036,4036,179.843677,70,1373.17893409729
4037,4037,100.10968299999999,37,1375.1161580085754
4038,4038,119.31943899999999,42,1375.637612104416
4039,4039,152.313443,53,1376.2453639507294
4040,4040,195.557931,57,1376.8764250278473
4041,4041,131.571097,43,1377.4017839431763
4042,4042,129.34429699999998,48,1377.9814660549164
4043,4043,103.624973,34,1378.4372849464417
4044,4044,110.181304,45,1378.9841089248657
4045,4045,139.541674,51,1379.5568099021912
4046,4046,181.659348,58,1380.1553769111633
4047,4047,147.55754299999998,51,1380.722976922989
4048,4048,170.343956,57,1381.451488018036
4049,4049,146.150386,45,1382.0064299106598
4050,4050,136.32656799999998,49,1382.6181199550629
4051,4051,114.242236,35,1383.0821759700775
4052,4052,58.61538,18,1383.3009359836578
4053,4053,208.42248,66,1384.1170930862427
4054,4054,173.334012,61,1384.776556968689
4055,4055,151.07618300000001,55,1385.4017260074615
4056,4056,98.445985,37,1385.8556621074677
4057,4057,118.475072,43,1386.3993849754333
4058,4058,93.930726,39,1386.8395869731903
4059,4059,103.91113299999999,35,1388.795017004013
4060,4060,123.907922,43,1389.3294649124146
4061,4061,120.676266,53,1389.9612019062042
4062,4062,154.502019,48,1390.5489559173584
4063,4063,125.444395,42,1391.0426499843597
4064,4064,145.264555,46,1391.6163840293884
4065,4065,133.549047,50,1392.2621550559998
4066,4066,125.76345,50,1392.8536200523376
4067,4067,143.355062,55,1393.4877820014954
4068,4068,114.47357,42,1394.0593450069427
4069,4069,100.00863100000001,34,1394.514592885971
4070,4070,141.303688,54,1395.1733589172363
4071,4071,154.068599,49,1395.7943260669708
4072,4072,130.992453,45,1396.461697101593
4073,4073,107.464272,39,1396.9735369682312
4074,4074,103.053237,42,1397.5171630382538
4075,4075,135.07401000000002,54,1398.1171419620514
4076,4076,129.465959,54,1398.7164130210876
4077,4077,157.00824699999998,53,1399.3253319263458
4078,4078,178.41435900000002,60,1400.1316680908203
4079,4079,96.44138199999999,32,1400.4749829769135
4080,4080,124.130568,45,1400.979250907898
4081,4081,142.388115,57,1403.0163071155548
4082,4082,161.934654,50,1403.5759630203247
4083,4083,215.400525,60,1404.2069730758667
4084,4084,135.598344,51,1404.7952599525452
4085,4085,206.029033,71,1405.6018650531769
4086,4086,175.15547,57,1406.2454180717468
4087,4087,111.60601899999999,44,1406.688945055008
4088,4088,140.54583200000002,46,1407.2069690227509
4089,4089,116.651401,40,1407.710431098938
4090,4090,136.993434,49,1408.2822461128235
4091,4091,84.1496,28,1408.6340119838715
4092,4092,130.308255,44,1409.1636691093445
4093,4093,104.453755,38,1409.623214006424
4094,4094,162.624138,51,1410.2628300189972
4095,4095,123.018024,39,1410.773894071579
4096,4096,77.108407,33,1411.1013250350952
4097,4097,117.401477,48,1411.609375
4098,4098,126.00259799999999,44,1412.0740098953247
4099,4099,168.275552,51,1412.670203924179
4100,4100,154.577334,49,1413.2411270141602
4101,4101,165.809167,51,1413.814661026001
4102,4102,147.87984699999998,58,1415.8552799224854
4103,4103,211.07531200000003,63,1416.6141710281372
4104,4104,151.18938799999998,46,1417.1504459381104
4105,4105,157.661742,58,1417.848356962204
4106,4106,105.06341299999998,39,1418.2882900238037
4107,4107,157.83828400000002,59,1418.972548007965
4108,4108,151.382419,56,1419.621416091919
4109,4109,180.533695,66,1420.3563170433044
4110,4110,139.11033500000002,58,1421.0507009029388
4111,4111,111.984582,46,1421.581650018692
4112,4112,157.19996,50,1422.1361401081085
4113,4113,184.02801200000002,65,1422.8962759971619
4114,4114,186.352784,56,1423.5542380809784
4115,4115,122.83166399999999,45,1424.1289820671082
4116,4116,110.466374,41,1424.599042892456
4117,4117,177.087144,56,1425.1761739253998
4118,4118,109.288051,44,1425.676745891571
4119,4119,141.821398,52,1426.2980680465698
4120,4120,165.278476,62,1426.974869966507
4121,4121,89.891115,30,1427.4050660133362
4122,4122,108.52954299999999,43,1429.3671169281006
4123,4123,213.93520299999997,61,1430.021003961563
4124,4124,172.126316,53,1430.63436293602
4125,4125,139.69181799999998,51,1431.2111620903015
4126,4126,146.76398600000002,44,1431.6874799728394
4127,4127,114.582268,39,1432.163213968277
4128,4128,166.080967,53,1432.761729001999
4129,4129,202.56393400000002,59,1433.4122478961945
4130,4130,112.661654,41,1433.8552570343018
4131,4131,149.887752,52,1434.4569189548492
4132,4132,155.63384,51,1435.045403957367
4133,4133,211.601184,76,1435.8663549423218
4134,4134,149.36862299999999,54,1436.5455260276794
4135,4135,143.76673799999998,46,1437.1026220321655
4136,4136,165.685383,53,1437.720165014267
4137,4137,141.736403,47,1438.3019349575043
4138,4138,107.488727,34,1438.704628944397
4139,4139,185.369431,57,1439.3365750312805
4140,4140,168.21983600000002,59,1440.0070769786835
4141,4141,127.354845,46,1440.5501799583435
4142,4142,166.69338,60,1442.51815700531
4143,4143,141.480351,51,1443.1196310520172
4144,4144,144.00155,54,1443.7211849689484
4145,4145,169.730636,56,1444.2895760536194
4146,4146,135.169043,49,1444.901696920395
4147,4147,209.014468,68,1445.7427229881287
4148,4148,173.636479,65,1446.5046091079712
4149,4149,148.105724,47,1447.1198029518127
4150,4150,165.507321,49,1447.786642074585
4151,4151,112.50802900000001,37,1448.2100760936737
4152,4152,174.12429699999998,52,1448.8245029449463
4153,4153,127.80558,43,1449.4472439289093
4154,4154,134.032372,48,1450.0507290363312
4155,4155,149.19376200000002,52,1450.6773290634155
4156,4156,129.862223,47,1451.2160019874573
4157,4157,108.02441599999999,40,1451.7069110870361
4158,4158,149.112138,47,1452.2909679412842
4159,4159,210.26417400000003,61,1453.0082569122314
4160,4160,179.49743,63,1453.6804180145264
4161,4161,124.91581399999998,46,1455.7585089206696
4162,4162,150.583268,48,1456.4416539669037
4163,4163,88.82086,30,1456.8164830207825
4164,4164,195.679559,63,1457.5167100429535
4165,4165,183.85396799999998,64,1458.2971739768982
4166,4166,152.43826,59,1459.05415391922
4167,4167,110.95776599999999,41,1459.6323881149292
4168,4168,112.111544,37,1460.081195116043
4169,4169,163.014134,51,1460.7101290225983
4170,4170,89.101039,34,1461.2350299358368
4171,4171,135.917338,49,1461.9807391166687
4172,4172,151.360593,45,1462.785882949829
4173,4173,114.314108,40,1463.46239900589
4174,4174,110.37291100000002,41,1464.0443708896637
4175,4175,134.02279,48,1464.6576409339905
4176,4176,122.605538,36,1465.0610210895538
4177,4177,183.121379,53,1465.6393609046936
4178,4178,115.51223200000001,39,1466.073137998581
4179,4179,92.83609200000001,29,1466.3990950584412
4180,4180,190.69776000000002,55,1467.0412828922272
4181,4181,115.46966,46,1467.5833189487457
4182,4182,136.788084,43,1468.1038219928741
4183,4183,197.713115,63,1468.8491780757904
4184,4184,146.932549,46,1470.8380920886993
4185,4185,188.43833,52,1471.4138479232788
4186,4186,210.36515899999998,61,1472.0548980236053
4187,4187,185.77399499999999,60,1472.741728067398
4188,4188,154.580894,51,1473.288302898407
4189,4189,140.758925,56,1473.9353239536285
4190,4190,173.034176,56,1474.5758969783783
4191,4191,114.953281,42,1475.052638053894
4192,4192,115.85741200000001,41,1475.5536029338837
4193,4193,114.465554,45,1476.0630769729614
4194,4194,157.15948600000002,51,1476.6140449047089
4195,4195,121.081519,49,1477.2164249420166
4196,4196,171.930578,56,1477.8809390068054
4197,4197,145.541549,52,1478.5206990242004
4198,4198,204.593927,62,1479.1860361099243
4199,4199,207.53964399999998,58,1479.808933019638
4200,4200,125.045594,45,1480.372782945633
4201,4201,128.600235,42,1480.8902509212494
4202,4202,139.685596,42,1481.4040689468384
4203,4203,116.55142099999999,42,1481.9258139133453
4204,4204,160.923613,58,1484.024111032486
4205,4205,178.610591,55,1484.6521549224854
4206,4206,86.961152,26,1484.9208190441132
4207,4207,110.32055,35,1485.3098990917206
4208,4208,175.082,49,1485.8062980175018
4209,4209,159.90076100000002,47,1486.3261759281158
4210,4210,103.954011,33,1486.69255900383
4211,4211,161.069439,50,1487.2877669334412
4212,4212,122.09817,44,1487.82657289505
4213,4213,194.116241,59,1488.491383075714
4214,4214,191.74669699999998,58,1489.1205279827118
4215,4215,174.180317,55,1489.7017660140991
4216,4216,134.168329,44,1490.2414619922638
4217,4217,162.435618,56,1490.925565958023
4218,4218,141.43156499999998,47,1491.4953849315643
4219,4219,107.19338400000001,40,1491.9417328834534
4220,4220,129.50687299999998,40,1492.4133760929108
4221,4221,39.238661,12,1492.5496640205383
4222,4222,140.04576699999998,47,1493.0844581127167
4223,4223,160.098609,60,1493.7007429599762
4224,4224,117.643055,43,1494.214891910553
4225,4225,213.90319300000002,55,1494.814924955368
4226,4226,152.491285,54,1496.8087430000305
4227,4227,159.887949,58,1497.4186890125275
4228,4228,107.868058,40,1497.8735179901123
4229,4229,159.695775,52,1498.4446029663086
4230,4230,148.20027199999998,56,1499.0293550491333
4231,4231,220.89429500000003,73,1499.8150000572205
4232,4232,133.761199,48,1500.4044189453125
4233,4233,163.33523799999998,53,1501.0077540874481
4234,4234,152.675534,56,1501.633150100708
4235,4235,113.70987099999999,37,1502.0428659915924
4236,4236,135.746507,39,1502.433823108673
4237,4237,144.86851000000001,51,1503.0375759601593
4238,4238,156.17539,46,1503.5617339611053
4239,4239,132.21131499999998,43,1504.0726799964905
4240,4240,170.683619,53,1504.6096019744873
4241,4241,184.394529,59,1505.2322878837585
4242,4242,156.107377,49,1505.7897629737854
4243,4243,98.36926600000001,31,1506.1333949565887
4244,4244,176.06823799999998,56,1506.7609450817108
4245,4245,166.631195,49,1507.306135892868
4246,4246,149.176538,46,1507.8918499946594
4247,4247,100.868306,32,1509.6187150478363
4248,4248,122.457228,42,1510.1215150356293
4249,4249,197.026002,72,1510.884439945221
4250,4250,268.252171,73,1511.6507859230042
4251,4251,173.73615800000002,55,1512.2720201015472
4252,4252,149.673239,46,1512.8440129756927
4253,4253,160.151034,48,1513.447730064392
4254,4254,212.52271299999998,70,1514.2395560741425
4255,4255,149.566503,47,1514.7642240524292
4256,4256,137.788096,51,1515.346246957779
4257,4257,154.398929,57,1515.9962689876556
4258,4258,138.546483,42,1516.5113570690155
4259,4259,235.839598,67,1517.2458729743958
4260,4260,151.92173400000001,53,1517.8698670864105
4261,4261,152.233798,50,1518.4529039859772
4262,4262,168.34286200000003,49,1518.9898610115051
4263,4263,160.440038,50,1519.5732378959656
4264,4264,171.867291,56,1520.2084379196167
4265,4265,173.77123600000002,52,1520.857362985611
4266,4266,107.86936599999999,43,1522.7545928955078
4267,4267,140.963915,50,1523.3090798854828
4268,4268,212.723275,69,1523.9986560344696
4269,4269,183.39496,57,1524.60258603096
4270,4270,187.3626,64,1525.2803208827972
4271,4271,167.329305,51,1525.882014989853
4272,4272,146.382673,53,1526.4858078956604
4273,4273,167.369806,55,1527.070890903473
4274,4274,258.313759,69,1527.8661050796509
4275,4275,136.790656,49,1528.455001115799
4276,4276,191.70061,56,1529.1383380889893
4277,4277,153.64109,48,1529.7158110141754
4278,4278,82.788527,26,1530.0066649913788
4279,4279,169.84412,47,1530.5217289924622
4280,4280,156.94173600000002,50,1531.1421320438385
4281,4281,121.67836899999999,45,1531.6860620975494
4282,4282,196.82067,56,1532.3324611186981
4283,4283,146.362377,45,1532.8673000335693
4284,4284,120.129062,44,1533.397716999054
4285,4285,146.77784599999998,57,1534.0598549842834
4286,4286,237.79751800000003,76,1536.441209077835
4287,4287,152.746695,53,1537.056576013565
4288,4288,234.690647,72,1537.9630320072174
4289,4289,158.861051,59,1538.6840410232544
4290,4290,166.724257,46,1539.2992930412292
4291,4291,200.67473999999999,54,1540.0631229877472
4292,4292,189.648455,59,1540.76904296875
4293,4293,165.546925,58,1541.5180130004883
4294,4294,193.343319,59,1542.2916479110718
4295,4295,166.106697,55,1543.3412590026855
4296,4296,244.938202,66,1544.2709920406342
4297,4297,132.744989,39,1544.77210688591
4298,4298,242.335344,66,1545.4762980937958
4299,4299,197.380025,70,1546.2807710170746
4300,4300,160.695775,51,1546.8309121131897
4301,4301,129.243334,47,1547.4176769256592
4302,4302,171.616664,52,1548.3209879398346
4303,4303,83.68809,28,1548.701807975769
4304,4304,246.76319300000003,71,1550.7317399978638
4305,4305,153.402205,47,1551.2804210186005
4306,4306,210.60008599999998,58,1551.8748099803925
4307,4307,135.953498,55,1552.4780480861664
4308,4308,150.36402900000002,47,1553.0238690376282
4309,4309,142.807241,45,1553.558275938034
4310,4310,164.513799,51,1554.132698059082
4311,4311,175.726029,50,1554.7238249778748
4312,4312,127.47698000000001,47,1555.2995779514313
4313,4313,155.416722,54,1555.907499074936
4314,4314,209.257202,58,1556.4946138858795
4315,4315,130.69265900000002,47,1557.148372888565
4316,4316,243.371858,65,1557.935986995697
4317,4317,99.378101,31,1558.3096370697021
4318,4318,52.535222999999995,18,1558.4956450462341
4319,4319,173.81788,53,1559.0776100158691
4320,4320,177.437041,53,1559.6823210716248
4321,4321,162.57138999999998,59,1560.3624589443207
4322,4322,248.359425,71,1561.1381750106812
4323,4323,200.74588799999998,64,1561.9364380836487
4324,4324,140.99649,44,1563.8456540107727
4325,4325,169.010761,55,1564.5232169628143
4326,4326,112.43531599999999,39,1565.034945011139
4327,4327,120.055848,44,1565.5669178962708
4328,4328,209.643778,64,1566.3185029029846
4329,4329,130.57176299999998,41,1566.8596050739288
4330,4330,106.70307700000001,40,1567.414920091629
4331,4331,188.00875200000002,53,1568.0760340690613
4332,4332,102.54158199999999,33,1568.498892068863
4333,4333,141.465634,51,1569.0883510112762
4334,4334,185.02678,59,1569.7402970790863
4335,4335,163.775103,48,1570.2687289714813
4336,4336,162.672552,60,1571.000422000885
4337,4337,152.478176,53,1571.6713709831238
4338,4338,186.827306,65,1572.4241139888763
4339,4339,175.595132,50,1572.9836840629578
4340,4340,144.45037,46,1573.538153886795
4341,4341,122.75187700000001,40,1574.008248090744
4342,4342,141.325614,42,1574.4763979911804
4343,4343,174.622229,56,1575.147712945938
4344,4344,166.792196,59,1577.1380109786987
4345,4345,215.929504,59,1577.76020693779
4346,4346,186.648321,63,1578.4111759662628
4347,4347,130.6578,41,1578.8821330070496
4348,4348,175.959319,65,1579.5787870883942
4349,4349,128.495028,46,1580.1427800655365
4350,4350,106.07883500000001,40,1580.6604979038239
4351,4351,173.45328500000002,63,1581.4169158935547
4352,4352,167.47557700000002,45,1581.901298046112
4353,4353,178.365935,56,1582.5471739768982
4354,4354,201.059605,58,1583.1789240837097
4355,4355,173.987973,60,1583.8882610797882
4356,4356,156.087049,55,1584.5476269721985
4357,4357,206.276131,63,1585.2484889030457
4358,4358,117.930783,37,1585.6899700164795
4359,4359,132.25423700000002,42,1586.1995329856873
4360,4360,143.65053500000002,44,1586.7082660198212
4361,4361,158.95158999999998,50,1587.2775928974152
4362,4362,59.5304,19,1587.4783959388733
4363,4363,153.931467,54,1588.1121790409088
4364,4364,173.615097,55,1590.2585699558258
4365,4365,200.07052,55,1590.823354959488
4366,4366,143.415294,54,1591.391741991043
4367,4367,128.292901,40,1591.8348140716553
4368,4368,116.712223,35,1592.2396960258484
4369,4369,143.062514,42,1592.7061529159546
4370,4370,95.61605300000001,36,1593.1421530246735
4371,4371,117.988201,40,1593.6338798999786
4372,4372,110.45494099999999,41,1594.1061758995056
4373,4373,194.47599,59,1594.7453479766846
4374,4374,180.060338,55,1595.330619096756
4375,4375,174.680016,58,1595.998792886734
4376,4376,218.388879,64,1596.7549369335175
4377,4377,171.37973200000002,60,1597.485475063324
4378,4378,109.41845500000001,38,1597.9626610279083
4379,4379,147.143256,52,1598.526398897171
4380,4380,96.144549,29,1598.847414970398
4381,4381,228.12265299999999,63,1599.5458889007568
4382,4382,117.948242,46,1600.1133289337158
4383,4383,145.335505,49,1600.663582086563
4384,4384,144.359569,44,1601.1726059913635
4385,4385,118.980943,37,1601.6071259975433
4386,4386,180.184856,55,1603.7016379833221
4387,4387,155.40703,54,1604.2844369411469
4388,4388,180.188563,56,1604.8790729045868
4389,4389,164.638261,59,1605.543072938919
4390,4390,207.248167,65,1606.3050739765167
4391,4391,150.624476,54,1606.9486560821533
4392,4392,205.504962,61,1607.7377049922943
4393,4393,176.491278,60,1608.4484510421753
4394,4394,157.72993,55,1609.107738018036
4395,4395,128.407736,46,1609.6652359962463
4396,4396,156.059953,55,1610.379329919815
4397,4397,152.24354,47,1611.0264220237732
4398,4398,134.8602,42,1611.5741820335388
4399,4399,112.887077,36,1612.0099248886108
4400,4400,149.397009,47,1612.6697499752045
4401,4401,199.404796,55,1613.3743419647217
4402,4402,136.218936,48,1614.131833076477
4403,4403,153.81758100000002,52,1614.7732949256897
4404,4404,139.49948999999998,52,1615.486839056015
4405,4405,180.159765,54,1617.6523849964142
4406,4406,176.982448,51,1618.2034780979156
4407,4407,185.755968,54,1618.823928117752
4408,4408,206.01178000000002,61,1619.6360700130463
4409,4409,187.695895,53,1620.2358338832855
4410,4410,189.057594,54,1620.7770330905914
4411,4411,128.25796599999998,40,1621.224219083786
4412,4412,182.31297800000002,57,1621.8737289905548
4413,4413,173.87229399999998,53,1622.4236149787903
4414,4414,145.974783,52,1623.032627105713
4415,4415,125.860231,37,1623.5548090934753
4416,4416,126.24401,40,1624.0681080818176
4417,4417,150.92558400000001,52,1624.7350869178772
4418,4418,182.484395,59,1625.439218044281
4419,4419,192.295068,56,1626.1437799930573
4420,4420,124.116851,45,1626.7934629917145
4421,4421,143.050103,51,1627.6238029003143
4422,4422,171.35504,53,1628.339518070221
4423,4423,135.04829099999998,49,1629.0375130176544
4424,4424,160.861017,55,1629.7704820632935
4425,4425,115.468328,43,1630.5669140815735
4426,4426,173.27078799999998,60,1632.9202189445496
4427,4427,137.794251,42,1633.4629609584808
4428,4428,255.84472999999997,71,1634.3680200576782
4429,4429,170.109096,49,1634.9756000041962
4430,4430,154.430229,50,1635.6455280780792
4431,4431,146.114627,52,1636.316239118576
4432,4432,187.44965200000001,62,1637.1043701171875
4433,4433,171.808268,61,1637.775013923645
4434,4434,156.186716,55,1638.4930670261383
4435,4435,153.05838799999998,57,1639.191162109375
4436,4436,171.140387,61,1639.9337749481201
4437,4437,155.947359,53,1640.6601510047913
4438,4438,177.990224,55,1641.2847230434418
4439,4439,178.746096,57,1642.046788930893
4440,4440,178.633916,57,1642.7350490093231
4441,4441,210.092285,67,1643.469043970108
4442,4442,120.53386200000001,43,1643.9640901088715
4443,4443,194.513575,66,1644.7023589611053
4444,4444,147.32968799999998,56,1646.8151230812073
4445,4445,163.808598,59,1647.5178549289703
4446,4446,156.257826,48,1648.0814549922943
4447,4447,179.157572,57,1648.7593009471893
4448,4448,147.62886899999998,52,1649.3845119476318
4449,4449,180.89398799999998,55,1649.9761168956757
4450,4450,146.146989,49,1650.558254957199
4451,4451,148.105052,53,1651.2052309513092
4452,4452,177.348575,57,1651.8887159824371
4453,4453,190.223681,55,1652.5522420406342
4454,4454,112.861654,42,1653.1085000038147
4455,4455,170.869403,64,1653.877429008484
4456,4456,200.236808,73,1654.6741790771484
4457,4457,137.89333100000002,43,1655.1933009624481
4458,4458,171.676148,49,1655.7783451080322
4459,4459,157.808455,49,1656.3707220554352
4460,4460,84.835806,27,1656.6532769203186
4461,4461,153.046931,49,1657.2004671096802
4462,4462,162.22286599999998,51,1657.780025959015
4463,4463,196.098756,56,1659.8413519859314
4464,4464,99.274676,33,1660.2438011169434
4465,4465,121.968906,44,1660.7643320560455
4466,4466,121.864871,37,1661.1918540000916
4467,4467,237.759319,71,1661.8899359703064
4468,4468,175.86958,53,1662.4870131015778
4469,4469,168.15266699999998,52,1663.0752029418945
4470,4470,127.558167,40,1663.5830368995667
4471,4471,161.138996,49,1664.190721988678
4472,4472,195.609772,63,1664.8724579811096
4473,4473,125.822189,42,1665.348119020462
4474,4474,184.430179,58,1666.0326418876648
4475,4475,139.985121,48,1666.5857191085815
4476,4476,160.82703,56,1667.207309961319
4477,4477,148.803721,45,1668.0226709842682
4478,4478,153.03576,54,1668.8740150928497
4479,4479,239.889048,64,1669.6590230464935
4480,4480,200.498087,63,1670.31028008461
4481,4481,196.522987,62,1670.9247488975525
4482,4482,160.131927,55,1671.5740659236908
4483,4483,143.678547,54,1673.662976026535
4484,4484,170.83748799999998,49,1674.243535041809
4485,4485,140.352973,51,1674.838984966278
4486,4486,147.25221499999998,47,1675.3637039661407
4487,4487,139.905835,50,1675.909017086029
4488,4488,143.041681,56,1676.5218551158905
4489,4489,135.51247,53,1677.11399102211
4490,4490,116.21461299999999,43,1677.6311581134796
4491,4491,200.37774,57,1678.219006061554
4492,4492,120.81138700000001,44,1678.7323760986328
4493,4493,180.190932,58,1679.3830859661102
4494,4494,156.085646,50,1679.974004983902
4495,4495,206.910132,60,1680.6504080295563
4496,4496,123.744694,45,1681.1610810756683
